ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20173.30078125;183.00570678710938;17364.615234375;0;47.90631103515625;0;;1.01953125;397892;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20226.21484375;118.20603942871094;17335.328125;0;48.90631103515625;0;;1.01953125;184183;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20208.576171875;143.9087677001953;17376.07421875;0;47.90631103515625;0;;1.01953125;397890;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19853.388671875;78.60543060302734;17479.4296875;-1.5;292;-1;;1;171010;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20005.89453125;79.3774642944336;17383.576171875;-1.5;292;-1;;1;171018;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20076.107421875;107.02745819091797;17330.84375;-1.5;292;-1;;1;171030;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19973.107421875;90.09304809570312;17518.455078125;-1.5;292;-1;;1;171014;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20042.064453125;110.06791687011719;17501.072265625;-1.5;292;-1;;1;171026;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19992.45703125;93.89979553222656;17313.693359375;-1.5;292;-1;;1;171034;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19837.5234375;78.53408813476562;17390.978515625;-1.5;292;-1;;1;171038;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20220.779296875;124.53617095947266;17057.498046875;0;273.001708984375;0;;2.03125;184000;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19796.296875;145.03073120117188;17138.068359375;0;134.74041748046875;0;;1.009765625;184698;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19751.111328125;119.67494201660156;17212.23828125;0;276.6002502441406;0;;2.029296875;184764;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19982.255859375;142.3677215576172;17577.384765625;0;348.5;0;;1;181714;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19827.021484375;128.5939483642578;17116.314453125;0;0;0;;1;184576;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19807.33203125;139.4583282470703;17090.880859375;0;148.1881103515625;0;;1;184703;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19735.654296875;138.0602264404297;17113.91015625;0;123.19345092773438;0;;1;184704;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20052.794921875;116.61759185791016;17535.03515625;0;0;0;;1;171322;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20055.220703125;127.58199310302734;17286.48828125;0;0;0;;1;181705;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19827.7265625;99.9056625366211;17351.84765625;0;0;0;;1;181713;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20060.380859375;122.92809295654297;17254.28125;0;81.93853759765625;0;;1;184350;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19759.60546875;121.68608856201172;17217.87890625;0;291.4212341308594;0;;1;184765;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19739.14453125;118.34941864013672;17210.69921875;0;206.56024169921875;0;;1;184766;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20080.8046875;99.1793212890625;17386.173828125;0;0;0;;1;170825;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19774.37890625;114.39309692382812;17367.85546875;0;0;0;;1;181681;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19984.3671875;124.24234008789062;17267.166015625;0;0;0;;1;181706;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19801.68359375;109.7606201171875;17517.408203125;0;0;0;;1;181715;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19837.17578125;79.89615631103516;17442.1875;3.999999523162842;185;-0.5000000596046448;;0.9296875;171008;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19791.8203125;96.74286651611328;17412.125;3.999999523162842;185;-0.5000000596046448;;0.9296875;171036;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19880.5859375;81.60832214355469;17388.822265625;3.999999523162842;185;-0.5000000596046448;;0.9296875;171020;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19977.849609375;102.92323303222656;17292.443359375;3.999999523162842;185;-0.5000000596046448;;0.9296875;171032;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19959.533203125;83.988037109375;17348.77734375;3.999999523162842;126.50003051757812;-0.49999985098838806;;0.9296875;171040;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19945.427734375;82.6242904663086;17500.494140625;3.999999523162842;185;-0.5000000596046448;;0.9296875;171012;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;20031.5625;96.96282196044922;17322.076171875;3.999999523162842;185;-0.5000000596046448;;0.9296875;171028;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20198.00390625;119.32887268066406;17193.904296875;0;264.40875244140625;0;;0.7666015625;184206;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19929.333984375;126.1482925415039;17159.8828125;0;270.40875244140625;0;;0.7666015625;184710;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;20086.064453125;119.48045349121094;17477.734375;0;0;0;;0.939453125;397898;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;20032.40234375;120.12210083007812;17547.298828125;0;0;0;;0.939453125;171321;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19857.076171875;105.2052993774414;17548.232421875;0;255.4179229736328;0;;0.9609375;181675;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19720.2109375;122.99799346923828;17137.28125;0;186.55352783203125;0;;0.75;184706;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20024.4921875;95.57340240478516;17329.08984375;0;175.929443359375;0;;0.9462890625;171147;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20234.09765625;119.2951431274414;17168.30859375;0;162.0382080078125;0;;1.8974609375;184196;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19982.84375;119.1622085571289;17152.294921875;0;148.0382080078125;0;;1.8974609375;184721;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20235.435546875;116.8353271484375;17293.412109375;0;218.0382080078125;0;;1.8974609375;184170;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20126.880859375;122.69212341308594;17189.0390625;0;261.0382080078125;0;;1.8974609375;184222;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20133.765625;135.09779357910156;17052.078125;0;63.09326171875;0;;1.8896484375;184344;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19796.814453125;120.11656188964844;17231.8671875;0;53.58197021484375;0;;1.8896484375;184758;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19970.40234375;119.13863372802734;17230.140625;0;343.03656005859375;0;;1.8896484375;184743;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20157.16015625;128.4282989501953;17317.12890625;0;253.5941925048828;0;;0.9326171875;182367;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20052.34765625;92.26344299316406;17369.947265625;0;191.618408203125;0;;0.9267578125;171145;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20145.291015625;118.06075286865234;17240.361328125;0;99.73828125;0;;0.9267578125;184325;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20019.65234375;121.27169036865234;17092.443359375;0;313.23834228515625;0;;0.9267578125;184330;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20072.10546875;119.82684326171875;17213.033203125;0;309.2383117675781;0;;0.9267578125;184320;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20082.6328125;125.16657257080078;17102.71484375;0;129.73831176757812;0;;0.9267578125;184335;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19859.654296875;112.95359802246094;17297.2421875;0;7;0;;0.7197265625;181709;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19755.212890625;119.09957122802734;17204.064453125;0;180.6207275390625;0;;0.7197265625;184767;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20225.74609375;120.43630981445312;17171.873046875;0;310.380126953125;0;;0.9072265625;184197;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20233.720703125;116.05301666259766;17302.328125;0;6.380096435546875;0;;0.9072265625;184171;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20131.70703125;122.8163833618164;17196.728515625;0;49.380096435546875;0;;0.9072265625;184223;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19791.4765625;120.52899932861328;17244.05078125;0;307.23101806640625;0;;0.7099609375;184760;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19994.517578125;77.29418182373047;17462.283203125;3.4999992847442627;156;2.5;;0.8193359375;171024;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19885.982421875;120.76394653320312;17184.931640625;0;220.24961853027344;0;;1.7890625;184749;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20204.57421875;119.63359832763672;17262.8828125;0;7.339111328125;0;;1.787109375;182372;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19725.21484375;125.59683227539062;17144.228515625;0;52.922760009765625;0;;1.759765625;184707;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19818.6328125;119.74681091308594;17192.119140625;0;165.93157958984375;0;;0.689453125;184695;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19937.08984375;111.72476196289062;17559.091796875;0;129.20315551757812;0;;0.87109375;181674;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20044.6875;122.7455062866211;17139.275390625;0;235.67526245117188;0;;0.8701171875;184328;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20086.046875;118.48631286621094;17202.251953125;0;347.17529296875;0;;0.8701171875;184322;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20107.345703125;128.9873504638672;17080.365234375;0;210.17526245117188;0;;0.8701171875;184338;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20093.810546875;122.94730377197266;17261.498046875;0;231.67526245117188;0;;0.8701171875;184318;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20032.80859375;123.83997344970703;17080.71484375;0;351.17529296875;0;;0.8701171875;184332;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20138.40234375;118.1005630493164;17248.263671875;0.5;3.528106689453125;1.5000004768371582;;0.8564453125;184326;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20021.03515625;121.69828033447266;17082.052734375;0.4999997913837433;217.02810668945312;1.5000003576278687;;0.8564453125;184331;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20203.951171875;119.79360961914062;17255.158203125;0;250.02349853515625;0;;0.8671875;182373;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19914.1796875;111.75279998779297;17280.103515625;0;0;0;;0.6796875;181708;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19965.01953125;117.05509185791016;17236.548828125;0;175.984375;0;;0.849609375;184744;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20100.78515625;192.46104431152344;17536.791015625;0;47.90631103515625;0;;0.849609375;397897;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20282.50390625;120.9168472290039;17289.806640625;0;277;0;;0.6591796875;184172;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19721.2109375;118.01032257080078;17375.33203125;0;181.5;0;;0.6591796875;184815;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20263.40625;119.97901916503906;17205.314453125;0;221;0;;0.6591796875;184198;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20001.64453125;120.13569641113281;17195.861328125;0;205.99998474121094;0;;0.6591796875;184726;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19947.92578125;119.54287719726562;17067.1015625;0;194;0;;0.6591796875;184730;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19999.548828125;81.3414535522461;17472.69140625;0;28.2027587890625;0;;0.8310546875;171144;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19731.34765625;136.3147735595703;17116.28515625;0;201.03399658203125;0;;0.8291015625;184705;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19993.677734375;117.18097686767578;17112.087890625;0;179.94903564453125;0;;1.6240234375;184718;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19758.529296875;117.75547790527344;17313.126953125;0;147.5244140625;0;;0.8017578125;184773;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19833.794921875;131.0438995361328;17064.310546875;0;0;0;;0.7998046875;184569;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19817.38671875;109.37113189697266;17332.935546875;0;186.47662353515625;0;;0.7744140625;181679;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20097.73828125;122.87201690673828;17150.314453125;0;120.4173583984375;0;;0.6279296875;184217;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20162.92578125;118.44632720947266;17184.048828125;0;317.9173278808594;0;;0.6279296875;184228;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20240.53125;118.33396911621094;17245.21484375;0;77.4173583984375;0;;0.6279296875;184167;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20153.7421875;126.46826171875;17108.109375;0;317.9173278808594;0;;0.6279296875;184236;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20276.904296875;120.41011810302734;17145.580078125;0;21.4173583984375;0;;0.6279296875;184191;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;20038.78515625;116.17974090576172;17193.56640625;0;346.4173583984375;0;;0.6279296875;184348;m2;203589;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19918.3125;119.0315933227539;17213.201171875;0;78.59857177734375;0;;1.599609375;184748;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19727.4921875;124.23026275634766;17072.71484375;0;0;0;;0.7890625;184680;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20145.322265625;200.28463745117188;17385.205078125;0;47.90631103515625;0;;0.7890625;397893;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20127.81640625;247.2740936279297;17527.126953125;0;47.90631103515625;0;;0.7890625;397894;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20229.333984375;117.90251922607422;17344.5234375;0;21.780242919921875;0;;1.58203125;184182;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19919.478515625;120.7034683227539;17158.837890625;0;331.78021240234375;0;;1.58203125;184712;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19770.3984375;138.34645080566406;17062.298828125;0;0;0;;1.5693359375;184677;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19911.603515625;205.76060485839844;17614.5625;0;319;0;;0.75;397899;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19924.21875;118.55309295654297;17218.689453125;0;135.21249389648438;0;;0.75;184747;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19987.033203125;117.77101135253906;17114.603515625;0;74.6748046875;0;;0.771484375;184716;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19859.517578125;124.37821197509766;17060.314453125;0;0;0;;0.76953125;184568;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19745.671875;115.79363250732422;17271.927734375;0;227.80029296875;0;;0.7392578125;184769;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19745.015625;117.38184356689453;17345.02734375;0;258.30029296875;0;;0.7392578125;184811;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20202.994140625;118.5143814086914;17200.953125;0;10.3751220703125;0;;1.533203125;184207;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19743.31640625;177.34226989746094;17464.736328125;0;159.910888671875;0;;0.7607421875;397921;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19800.33984375;127.2496109008789;17548.681640625;0;159.910888671875;0;;0.7607421875;397923;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20066.990234375;240.58746337890625;17604.40234375;0;47.90631103515625;0;;0.7490234375;397895;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20089.658203125;191.61000061035156;17548.892578125;0;47.90631103515625;0;;0.7490234375;397896;m2;203588;0;
..\..\world\azeroth\stranglethorn\passivedoodads\ruins\stranglethornruins16.obj;20124.107421875;116.11051177978516;17279.955078125;0;111;0;;2;171690;m2;190286;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree04.obj;19768.55859375;148.7458038330078;17133.322265625;0;267.9317626953125;0;;0.7197265625;184700;m2;203590;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;20000.39453125;119.83867645263672;17200.123046875;0;185;0;;1.4892578125;184727;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19945.81640625;119.51516723632812;17071.0078125;0;173;0;;1.4892578125;184731;m2;203587;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19926.69140625;113.84725189208984;17274.935546875;0;0;0;;0.7392578125;181707;m2;203588;0;
..\..\world\azeroth\stranglethorn\passivedoodads\ruins\stranglethornruins15.obj;19900.62890625;112.48076629638672;17268.7578125;0;285.5;0;;2;171685;m2;190285;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree03.obj;19730.73828125;122.7537612915039;17067.044921875;0;0;0;;0.5791015625;184679;m2;203589;0;
..\..\world\azeroth\stranglethorn\passivedoodads\ruins\stranglethornruins15.obj;19751.505859375;111.5322036743164;17393.623046875;0;339.5;0;;2;171678;m2;190285;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19772.072265625;133.24330139160156;17162.27734375;0;107.90001678466797;0;;0.7294921875;184694;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19821.814453125;116.0267105102539;17288.1015625;0;190.65155029296875;0;;0.7294921875;184762;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19719.20703125;122.27892303466797;17171.607421875;0;315.65155029296875;0;;0.7294921875;184827;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19774.25390625;140.5995635986328;17063.0625;0;0;0;;0.7294921875;184676;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree01.obj;19777.24609375;152.06863403320312;17132.416015625;0;241.2335205078125;0;;1.4599609375;184701;m2;203587;0;
..\..\world\azeroth\stranglethorn\passivedoodads\ruins\stranglethornruins15.obj;19963.759765625;112.3448486328125;17254.4609375;0;280;0;;1.9599609375;171686;m2;190285;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20274.6953125;121.22879028320312;17202.076171875;0;221;0;;0.7197265625;184201;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19995.958984375;120.73204040527344;17191.068359375;0;205.99998474121094;0;;0.7197265625;184725;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19959.45703125;119.14170837402344;17069.341796875;0;194;0;;0.7197265625;184729;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19731.982421875;117.953857421875;17380.015625;0;181.5;0;;0.7197265625;184813;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;19852.90625;120.54766082763672;17148.490234375;0;0;0;;0.7197265625;184585;m2;203588;0;
..\..\world\lordaeron\aeriepeaks\passivedoodads\trees\aerietree02.obj;20090.62890625;121.83767700195312;17146.76953125;0;236.813720703125;0;;0.716796875;184214;m2;203588;0;
